State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,month,day_of_year,lag_1,lag_7,rolling_mean_7
Punjab,Vegetables,Potato,2025-07-22,950.39,Metric Tonnes,820.16,Rs./Quintal,7,203,1055.73,717.38,670.1614285714286
Punjab,Vegetables,Potato,2025-07-23,673.47,Metric Tonnes,887.88,Rs./Quintal,7,204,950.39,630.54,703.4485714285713
Punjab,Vegetables,Potato,2025-07-24,757.6,Metric Tonnes,927.22,Rs./Quintal,7,205,673.47,760.24,709.5814285714285
Punjab,Vegetables,Potato,2025-07-25,1079.91,Metric Tonnes,826.98,Rs./Quintal,7,206,757.6,853.99,709.2042857142858
Punjab,Vegetables,Potato,2025-07-26,734.52,Metric Tonnes,873.86,Rs./Quintal,7,207,1079.91,597.25,741.4785714285715
Punjab,Vegetables,Potato,2025-07-27,53.71,Metric Tonnes,1149.59,Rs./Quintal,7,208,734.52,76.0,761.0885714285715
Punjab,Vegetables,Potato,2025-07-28,1054.15,Metric Tonnes,842.7,Rs./Quintal,7,209,53.71,1055.73,757.9042857142857
Punjab,Vegetables,Potato,2025-07-29,958.04,Metric Tonnes,875.77,Rs./Quintal,7,210,1054.15,950.39,757.6785714285714
Punjab,Vegetables,Potato,2025-07-30,783.84,Metric Tonnes,802.12,Rs./Quintal,7,211,958.04,673.47,758.7714285714286
Punjab,Vegetables,Potato,2025-07-31,1194.5,Metric Tonnes,906.74,Rs./Quintal,7,212,783.84,757.6,774.5385714285715
Punjab,Vegetables,Potato,2025-08-01,703.29,Metric Tonnes,842.89,Rs./Quintal,8,213,1194.5,1079.91,836.9528571428572
Punjab,Vegetables,Potato,2025-08-02,761.2,Metric Tonnes,816.91,Rs./Quintal,8,214,703.29,734.52,783.15
Punjab,Vegetables,Potato,2025-08-03,49.23,Metric Tonnes,1279.42,Rs./Quintal,8,215,761.2,53.71,786.9614285714287
Punjab,Vegetables,Potato,2025-08-04,934.02,Metric Tonnes,778.83,Rs./Quintal,8,216,49.23,1054.15,786.3214285714287
Punjab,Vegetables,Potato,2025-08-05,1032.34,Metric Tonnes,717.34,Rs./Quintal,8,217,934.02,958.04,769.16
Punjab,Vegetables,Potato,2025-08-06,970.82,Metric Tonnes,795.32,Rs./Quintal,8,218,1032.34,783.84,779.7742857142857
Punjab,Vegetables,Potato,2025-08-07,699.79,Metric Tonnes,807.29,Rs./Quintal,8,219,970.82,1194.5,806.4857142857143
Punjab,Vegetables,Potato,2025-08-08,928.68,Metric Tonnes,766.2,Rs./Quintal,8,220,699.79,703.29,735.8128571428571
Punjab,Vegetables,Potato,2025-08-09,777.12,Metric Tonnes,785.55,Rs./Quintal,8,221,928.68,761.2,768.0114285714286
Punjab,Vegetables,Potato,2025-08-10,76.85,Metric Tonnes,1144.03,Rs./Quintal,8,222,777.12,49.23,770.2857142857143
Punjab,Vegetables,Potato,2025-08-11,918.77,Metric Tonnes,724.73,Rs./Quintal,8,223,76.85,934.02,774.2314285714285
Punjab,Vegetables,Potato,2025-08-12,1040.16,Metric Tonnes,788.05,Rs./Quintal,8,224,918.77,1032.34,772.0528571428571
Punjab,Vegetables,Potato,2025-08-13,789.79,Metric Tonnes,807.35,Rs./Quintal,8,225,1040.16,970.82,773.1700000000001
Punjab,Vegetables,Potato,2025-08-14,818.48,Metric Tonnes,813.59,Rs./Quintal,8,226,789.79,699.79,747.3085714285714
Punjab,Vegetables,Potato,2025-08-15,771.51,Metric Tonnes,784.05,Rs./Quintal,8,227,818.48,928.68,764.2642857142857
Punjab,Vegetables,Potato,2025-08-16,819.58,Metric Tonnes,818.28,Rs./Quintal,8,228,771.51,777.12,741.8114285714286
Punjab,Vegetables,Potato,2025-08-17,141.56,Metric Tonnes,944.44,Rs./Quintal,8,229,819.58,76.85,747.8771428571429
Punjab,Vegetables,Potato,2025-08-18,996.91,Metric Tonnes,737.9,Rs./Quintal,8,230,141.56,918.77,757.1214285714285
Punjab,Vegetables,Potato,2025-08-19,880.44,Metric Tonnes,850.07,Rs./Quintal,8,231,996.91,1040.16,768.2842857142857
Punjab,Vegetables,Potato,2025-08-20,995.94,Metric Tonnes,762.97,Rs./Quintal,8,232,880.44,789.79,745.4671428571429
Punjab,Vegetables,Potato,2025-08-21,879.49,Metric Tonnes,837.75,Rs./Quintal,8,233,995.94,818.48,774.9171428571428
Punjab,Vegetables,Potato,2025-08-22,885.17,Metric Tonnes,756.77,Rs./Quintal,8,234,879.49,771.51,783.6328571428572
Punjab,Vegetables,Potato,2025-08-23,740.79,Metric Tonnes,699.48,Rs./Quintal,8,235,885.17,819.58,799.87
Punjab,Vegetables,Potato,2025-08-24,61.1,Metric Tonnes,1103.65,Rs./Quintal,8,236,740.79,141.56,788.6142857142858
Punjab,Vegetables,Potato,2025-08-25,689.38,Metric Tonnes,717.92,Rs./Quintal,8,237,61.1,996.91,777.12
Punjab,Vegetables,Potato,2025-08-26,668.48,Metric Tonnes,850.73,Rs./Quintal,8,238,689.38,880.44,733.1871428571429
Punjab,Vegetables,Potato,2025-08-27,753.39,Metric Tonnes,801.98,Rs./Quintal,8,239,668.48,995.94,702.907142857143
Punjab,Vegetables,Potato,2025-08-28,902.6,Metric Tonnes,772.6,Rs./Quintal,8,240,753.39,879.49,668.2571428571429
Punjab,Vegetables,Potato,2025-08-29,863.62,Metric Tonnes,777.97,Rs./Quintal,8,241,902.6,885.17,671.5585714285714
Punjab,Vegetables,Potato,2025-08-30,771.13,Metric Tonnes,743.1,Rs./Quintal,8,242,863.62,740.79,668.4800000000001
Punjab,Vegetables,Potato,2025-08-31,47.9,Metric Tonnes,1161.9,Rs./Quintal,8,243,771.13,61.1,672.8142857142857
Punjab,Vegetables,Potato,2025-09-01,1383.17,Metric Tonnes,671.86,Rs./Quintal,9,244,47.9,689.38,670.9285714285714
Punjab,Vegetables,Potato,2025-09-02,944.43,Metric Tonnes,756.84,Rs./Quintal,9,245,1383.17,668.48,770.0414285714286
Punjab,Vegetables,Potato,2025-09-03,653.68,Metric Tonnes,879.74,Rs./Quintal,9,246,944.43,753.39,809.4628571428572
Punjab,Vegetables,Potato,2025-09-04,908.89,Metric Tonnes,800.07,Rs./Quintal,9,247,653.68,902.6,795.2185714285715
Punjab,Vegetables,Potato,2025-09-05,937.42,Metric Tonnes,796.86,Rs./Quintal,9,248,908.89,863.62,796.1171428571428
Punjab,Vegetables,Potato,2025-09-06,783.42,Metric Tonnes,805.93,Rs./Quintal,9,249,937.42,771.13,806.66
Punjab,Vegetables,Potato,2025-09-07,65.22,Metric Tonnes,1161.17,Rs./Quintal,9,250,783.42,47.9,808.4157142857142
Punjab,Vegetables,Potato,2025-09-08,1031.71,Metric Tonnes,791.57,Rs./Quintal,9,251,65.22,1383.17,810.8900000000001
Punjab,Vegetables,Potato,2025-09-09,1058.33,Metric Tonnes,781.86,Rs./Quintal,9,252,1031.71,944.43,760.6814285714287
Punjab,Vegetables,Potato,2025-09-10,789.56,Metric Tonnes,859.16,Rs./Quintal,9,253,1058.33,653.68,776.9528571428572
Punjab,Vegetables,Potato,2025-09-11,649.49,Metric Tonnes,808.9,Rs./Quintal,9,254,789.56,908.89,796.3642857142856
Punjab,Vegetables,Potato,2025-09-12,850.17,Metric Tonnes,795.21,Rs./Quintal,9,255,649.49,937.42,759.3071428571428
Punjab,Vegetables,Potato,2025-09-13,684.08,Metric Tonnes,825.08,Rs./Quintal,9,256,850.17,783.42,746.842857142857
Punjab,Vegetables,Potato,2025-09-14,39.4,Metric Tonnes,934.26,Rs./Quintal,9,257,684.08,65.22,732.6514285714285
Punjab,Vegetables,Potato,2025-09-15,681.03,Metric Tonnes,761.79,Rs./Quintal,9,258,39.4,1031.71,728.9628571428572
Punjab,Vegetables,Potato,2025-09-16,741.24,Metric Tonnes,755.43,Rs./Quintal,9,259,681.03,1058.33,678.8657142857143
Punjab,Vegetables,Potato,2025-09-17,850.1,Metric Tonnes,693.34,Rs./Quintal,9,260,741.24,789.56,633.5671428571429
Punjab,Vegetables,Potato,2025-09-18,791.07,Metric Tonnes,802.8,Rs./Quintal,9,261,850.1,649.49,642.2157142857143
Punjab,Vegetables,Potato,2025-09-19,649.86,Metric Tonnes,843.59,Rs./Quintal,9,262,791.07,850.17,662.4414285714286
Punjab,Vegetables,Potato,2025-09-20,319.71,Metric Tonnes,859.06,Rs./Quintal,9,263,649.86,684.08,633.8257142857144
Punjab,Vegetables,Potato,2025-09-21,142.69,Metric Tonnes,1042.34,Rs./Quintal,9,264,319.71,39.4,581.7728571428572
Punjab,Vegetables,Potato,2025-09-22,864.76,Metric Tonnes,707.84,Rs./Quintal,9,265,142.69,681.03,596.5285714285714
Punjab,Vegetables,Potato,2025-09-23,831.72,Metric Tonnes,806.48,Rs./Quintal,9,266,864.76,741.24,622.7757142857143
Punjab,Vegetables,Potato,2025-09-24,909.21,Metric Tonnes,777.6,Rs./Quintal,9,267,831.72,850.1,635.7014285714286
Punjab,Vegetables,Potato,2025-09-25,957.88,Metric Tonnes,825.56,Rs./Quintal,9,268,909.21,791.07,644.1457142857142
Punjab,Vegetables,Potato,2025-09-26,887.6,Metric Tonnes,801.18,Rs./Quintal,9,269,957.88,649.86,667.9757142857143
Punjab,Vegetables,Potato,2025-09-27,735.07,Metric Tonnes,831.32,Rs./Quintal,9,270,887.6,319.71,701.9385714285714
Punjab,Vegetables,Potato,2025-09-28,100.99,Metric Tonnes,1088.61,Rs./Quintal,9,271,735.07,142.69,761.2757142857143
Punjab,Vegetables,Potato,2025-09-29,870.2,Metric Tonnes,831.56,Rs./Quintal,9,272,100.99,864.76,755.3185714285715
Punjab,Vegetables,Potato,2025-09-30,980.68,Metric Tonnes,811.81,Rs./Quintal,9,273,870.2,831.72,756.0957142857143
Punjab,Vegetables,Potato,2025-10-01,981.1,Metric Tonnes,791.38,Rs./Quintal,10,274,980.68,909.21,777.3757142857143
Punjab,Vegetables,Potato,2025-10-02,909.78,Metric Tonnes,796.61,Rs./Quintal,10,275,981.1,957.88,787.6457142857143
Punjab,Vegetables,Potato,2025-10-03,1314.95,Metric Tonnes,856.68,Rs./Quintal,10,276,909.78,887.6,780.7742857142857
Punjab,Vegetables,Potato,2025-10-04,695.92,Metric Tonnes,829.36,Rs./Quintal,10,277,1314.95,735.07,841.8242857142858
Punjab,Vegetables,Potato,2025-10-05,51.53,Metric Tonnes,867.79,Rs./Quintal,10,278,695.92,100.99,836.2314285714285
Punjab,Vegetables,Potato,2025-10-06,919.84,Metric Tonnes,740.19,Rs./Quintal,10,279,51.53,870.2,829.1657142857142
Punjab,Vegetables,Potato,2025-10-07,562.99,Metric Tonnes,795.81,Rs./Quintal,10,280,919.84,980.68,836.2571428571429
Punjab,Vegetables,Potato,2025-10-08,818.22,Metric Tonnes,820.42,Rs./Quintal,10,281,562.99,981.1,776.5871428571428
Punjab,Vegetables,Potato,2025-10-09,753.33,Metric Tonnes,790.63,Rs./Quintal,10,282,818.22,909.78,753.3185714285715
Punjab,Vegetables,Potato,2025-10-10,569.86,Metric Tonnes,836.59,Rs./Quintal,10,283,753.33,1314.95,730.9685714285714
Punjab,Vegetables,Potato,2025-10-11,802.02,Metric Tonnes,768.5,Rs./Quintal,10,284,569.86,695.92,624.527142857143
Punjab,Vegetables,Potato,2025-10-12,65.4,Metric Tonnes,1094.82,Rs./Quintal,10,285,802.02,51.53,639.6842857142857
Punjab,Vegetables,Potato,2025-10-13,951.27,Metric Tonnes,773.53,Rs./Quintal,10,286,65.4,919.84,641.6657142857142
Punjab,Vegetables,Potato,2025-10-14,1101.79,Metric Tonnes,780.24,Rs./Quintal,10,287,951.27,562.99,646.1557142857143
Punjab,Vegetables,Potato,2025-10-15,718.03,Metric Tonnes,814.6,Rs./Quintal,10,288,1101.79,818.22,723.1271428571429
Punjab,Vegetables,Potato,2025-10-16,865.52,Metric Tonnes,770.79,Rs./Quintal,10,289,718.03,753.33,708.8142857142857
Punjab,Vegetables,Potato,2025-10-17,2322.07,Metric Tonnes,698.75,Rs./Quintal,10,290,865.52,569.86,724.8414285714287
Punjab,Vegetables,Potato,2025-10-18,1560.89,Metric Tonnes,677.7,Rs./Quintal,10,291,2322.07,802.02,975.157142857143
Punjab,Vegetables,Potato,2025-10-19,56.51,Metric Tonnes,1012.41,Rs./Quintal,10,292,1560.89,65.4,1083.567142857143
Punjab,Vegetables,Potato,2025-10-20,2781.76,Metric Tonnes,627.78,Rs./Quintal,10,293,56.51,951.27,1082.297142857143
Punjab,Vegetables,Potato,2025-10-21,657.91,Metric Tonnes,738.33,Rs./Quintal,10,294,2781.76,1101.79,1343.7957142857142
Punjab,Vegetables,Potato,2025-10-22,667.25,Metric Tonnes,1033.76,Rs./Quintal,10,295,657.91,718.03,1280.3842857142856
Punjab,Vegetables,Potato,2025-10-23,708.56,Metric Tonnes,911.55,Rs./Quintal,10,296,667.25,865.52,1273.1299999999999
Punjab,Vegetables,Potato,2025-10-24,831.59,Metric Tonnes,822.42,Rs./Quintal,10,297,708.56,2322.07,1250.707142857143
Punjab,Vegetables,Potato,2025-10-25,785.33,Metric Tonnes,818.76,Rs./Quintal,10,298,831.59,1560.89,1037.7814285714287
Punjab,Vegetables,Potato,2025-10-26,37.9,Metric Tonnes,948.35,Rs./Quintal,10,299,785.33,56.51,926.9871428571429
Punjab,Vegetables,Potato,2025-10-27,1037.15,Metric Tonnes,789.43,Rs./Quintal,10,300,37.9,2781.76,924.3285714285714
Punjab,Vegetables,Potato,2025-10-28,1058.77,Metric Tonnes,776.32,Rs./Quintal,10,301,1037.15,657.91,675.0985714285715
Punjab,Vegetables,Potato,2025-10-29,753.78,Metric Tonnes,852.44,Rs./Quintal,10,302,1058.77,667.25,732.3642857142858
Punjab,Vegetables,Potato,2025-10-30,855.77,Metric Tonnes,755.2,Rs./Quintal,10,303,753.78,708.56,744.7257142857143
Punjab,Vegetables,Potato,2025-10-31,938.6,Metric Tonnes,908.38,Rs./Quintal,10,304,855.77,831.59,765.7557142857142
Punjab,Vegetables,Potato,2025-11-01,791.14,Metric Tonnes,883.23,Rs./Quintal,11,305,938.6,785.33,781.0428571428572
Punjab,Vegetables,Potato,2025-11-02,37.86,Metric Tonnes,1016.98,Rs./Quintal,11,306,791.14,37.9,781.8728571428571
Punjab,Vegetables,Potato,2025-11-03,882.57,Metric Tonnes,833.99,Rs./Quintal,11,307,37.86,1037.15,781.8671428571428
Punjab,Vegetables,Potato,2025-11-04,519.24,Metric Tonnes,926.55,Rs./Quintal,11,308,882.57,1058.77,759.7842857142858
Punjab,Vegetables,Potato,2025-11-05,539.04,Metric Tonnes,1009.41,Rs./Quintal,11,309,519.24,753.78,682.7085714285714
Punjab,Vegetables,Potato,2025-11-06,666.68,Metric Tonnes,793.82,Rs./Quintal,11,310,539.04,855.77,652.0314285714286
Punjab,Vegetables,Potato,2025-11-07,2162.98,Metric Tonnes,682.28,Rs./Quintal,11,311,666.68,938.6,625.0185714285715
Punjab,Vegetables,Potato,2025-11-08,290.66,Metric Tonnes,763.02,Rs./Quintal,11,312,2162.98,791.14,799.9300000000001
Punjab,Vegetables,Potato,2025-11-09,20.34,Metric Tonnes,1007.37,Rs./Quintal,11,313,290.66,37.86,728.4328571428572
Punjab,Vegetables,Potato,2025-11-10,1132.96,Metric Tonnes,816.59,Rs./Quintal,11,314,20.34,882.57,725.9300000000001
Punjab,Vegetables,Potato,2025-11-11,1173.35,Metric Tonnes,923.15,Rs./Quintal,11,315,1132.96,519.24,761.6999999999999
Punjab,Vegetables,Potato,2025-11-12,724.95,Metric Tonnes,916.27,Rs./Quintal,11,316,1173.35,539.04,855.1442857142857
Punjab,Vegetables,Potato,2025-11-13,801.53,Metric Tonnes,831.2,Rs./Quintal,11,317,724.95,666.68,881.702857142857
Punjab,Vegetables,Potato,2025-11-14,1107.44,Metric Tonnes,968.45,Rs./Quintal,11,318,801.53,2162.98,900.9671428571429
Punjab,Vegetables,Potato,2025-11-15,521.68,Metric Tonnes,747.01,Rs./Quintal,11,319,1107.44,290.66,750.1757142857143
Punjab,Vegetables,Potato,2025-11-16,46.34,Metric Tonnes,1147.48,Rs./Quintal,11,320,521.68,20.34,783.1785714285714
Punjab,Vegetables,Potato,2025-11-17,2463.03,Metric Tonnes,748.46,Rs./Quintal,11,321,46.34,1132.96,786.892857142857
Punjab,Vegetables,Potato,2025-11-18,1525.72,Metric Tonnes,681.46,Rs./Quintal,11,322,2463.03,1173.35,976.9028571428571
Punjab,Vegetables,Potato,2025-11-19,1864.67,Metric Tonnes,970.27,Rs./Quintal,11,323,1525.72,724.95,1027.2414285714287
Punjab,Vegetables,Potato,2025-11-20,1377.16,Metric Tonnes,676.73,Rs./Quintal,11,324,1864.67,801.53,1190.0585714285714
Punjab,Vegetables,Potato,2025-11-21,1377.72,Metric Tonnes,708.59,Rs./Quintal,11,325,1377.16,1107.44,1272.2914285714287
Punjab,Vegetables,Potato,2025-11-22,1292.15,Metric Tonnes,580.88,Rs./Quintal,11,326,1377.72,521.68,1310.902857142857
Punjab,Vegetables,Potato,2025-11-23,83.07,Metric Tonnes,1229.08,Rs./Quintal,11,327,1292.15,46.34,1420.97
Punjab,Vegetables,Potato,2025-11-24,1701.23,Metric Tonnes,615.89,Rs./Quintal,11,328,83.07,2463.03,1426.217142857143
Punjab,Vegetables,Potato,2025-11-25,2229.36,Metric Tonnes,586.77,Rs./Quintal,11,329,1701.23,1525.72,1317.3885714285716
Punjab,Vegetables,Potato,2025-11-26,1575.01,Metric Tonnes,711.08,Rs./Quintal,11,330,2229.36,1864.67,1417.9085714285716
Punjab,Vegetables,Potato,2025-11-27,745.69,Metric Tonnes,813.99,Rs./Quintal,11,331,1575.01,1377.16,1376.5285714285715
Punjab,Vegetables,Potato,2025-11-28,1831.69,Metric Tonnes,577.01,Rs./Quintal,11,332,745.69,1377.72,1286.3185714285714
Punjab,Vegetables,Potato,2025-11-29,1164.91,Metric Tonnes,517.69,Rs./Quintal,11,333,1831.69,1292.15,1351.1714285714286
Punjab,Vegetables,Potato,2025-11-30,46.57,Metric Tonnes,1178.63,Rs./Quintal,11,334,1164.91,83.07,1332.9942857142858
Punjab,Vegetables,Potato,2025-12-01,1859.58,Metric Tonnes,539.27,Rs./Quintal,12,335,46.57,1701.23,1327.7800000000002
Punjab,Vegetables,Potato,2025-12-02,3255.93,Metric Tonnes,591.9,Rs./Quintal,12,336,1859.58,2229.36,1350.4014285714286
Punjab,Vegetables,Potato,2025-12-03,2149.72,Metric Tonnes,535.5,Rs./Quintal,12,337,3255.93,1575.01,1497.0542857142857
Punjab,Vegetables,Potato,2025-12-04,2422.97,Metric Tonnes,653.48,Rs./Quintal,12,338,2149.72,745.69,1579.155714285714
Punjab,Vegetables,Potato,2025-12-05,2884.05,Metric Tonnes,781.5,Rs./Quintal,12,339,2422.97,1831.69,1818.7671428571427
Punjab,Vegetables,Potato,2025-12-06,1909.11,Metric Tonnes,738.51,Rs./Quintal,12,340,2884.05,1164.91,1969.1042857142857
Punjab,Vegetables,Potato,2025-12-07,426.74,Metric Tonnes,1461.42,Rs./Quintal,12,341,1909.11,46.57,2075.4185714285713
Punjab,Vegetables,Potato,2025-12-08,2456.19,Metric Tonnes,655.32,Rs./Quintal,12,342,426.74,1859.58,2129.7285714285713
Punjab,Vegetables,Potato,2025-12-09,3137.95,Metric Tonnes,625.17,Rs./Quintal,12,343,2456.19,3255.93,2214.9585714285713
Punjab,Vegetables,Potato,2025-12-10,2778.78,Metric Tonnes,631.52,Rs./Quintal,12,344,3137.95,2149.72,2198.1042857142857
Punjab,Vegetables,Potato,2025-12-11,1824.57,Metric Tonnes,474.72,Rs./Quintal,12,345,2778.78,2422.97,2287.9700000000003
Punjab,Vegetables,Potato,2025-12-12,2106.68,Metric Tonnes,670.39,Rs./Quintal,12,346,1824.57,2884.05,2202.4842857142858
Punjab,Vegetables,Potato,2025-12-13,1197.93,Metric Tonnes,437.11,Rs./Quintal,12,347,2106.68,1909.11,2091.4314285714286
Punjab,Vegetables,Potato,2025-12-14,419.3,Metric Tonnes,1378.88,Rs./Quintal,12,348,1197.93,426.74,1989.8342857142854
Punjab,Vegetables,Potato,2025-12-15,2238.79,Metric Tonnes,646.31,Rs./Quintal,12,349,419.3,2456.19,1988.7714285714285
Punjab,Vegetables,Potato,2025-12-16,2879.96,Metric Tonnes,590.5,Rs./Quintal,12,350,2238.79,3137.95,1957.7142857142856
Punjab,Vegetables,Potato,2025-12-17,2181.05,Metric Tonnes,591.39,Rs./Quintal,12,351,2879.96,2778.78,1920.8585714285714
Punjab,Vegetables,Potato,2025-12-18,1973.23,Metric Tonnes,575.32,Rs./Quintal,12,352,2181.05,1824.57,1835.4685714285713
Punjab,Vegetables,Potato,2025-12-19,1889.47,Metric Tonnes,606.15,Rs./Quintal,12,353,1973.23,2106.68,1856.705714285714
Punjab,Vegetables,Potato,2025-12-20,1318.08,Metric Tonnes,602.78,Rs./Quintal,12,354,1889.47,1197.93,1825.6757142857143
Punjab,Vegetables,Potato,2025-12-21,55.11,Metric Tonnes,802.92,Rs./Quintal,12,355,1318.08,419.3,1842.8400000000001
Punjab,Vegetables,Potato,2025-12-22,3490.33,Metric Tonnes,607.52,Rs./Quintal,12,356,55.11,2238.79,1790.8128571428572
Punjab,Vegetables,Potato,2025-12-23,2021.49,Metric Tonnes,570.13,Rs./Quintal,12,357,3490.33,2879.96,1969.6042857142857
Punjab,Vegetables,Potato,2025-12-24,1885.47,Metric Tonnes,555.08,Rs./Quintal,12,358,2021.49,2181.05,1846.9657142857143
Punjab,Vegetables,Potato,2025-12-25,1810.14,Metric Tonnes,594.18,Rs./Quintal,12,359,1885.47,1973.23,1804.74
Punjab,Vegetables,Potato,2025-12-26,1802.25,Metric Tonnes,591.1,Rs./Quintal,12,360,1810.14,1889.47,1781.4414285714286
Punjab,Vegetables,Potato,2025-12-27,1050.15,Metric Tonnes,658.01,Rs./Quintal,12,361,1802.25,1318.08,1768.9814285714285
Punjab,Vegetables,Potato,2025-12-28,59.95,Metric Tonnes,762.35,Rs./Quintal,12,362,1050.15,55.11,1730.7057142857143
Punjab,Vegetables,Potato,2025-12-29,1609.32,Metric Tonnes,554.35,Rs./Quintal,12,363,59.95,3490.33,1731.3971428571426
Punjab,Vegetables,Potato,2025-12-30,1572.78,Metric Tonnes,595.59,Rs./Quintal,12,364,1609.32,2021.49,1462.6814285714286
Punjab,Vegetables,Potato,2025-12-31,2114.32,Metric Tonnes,552.43,Rs./Quintal,12,365,1572.78,1885.47,1398.58
Punjab,Vegetables,Potato,2026-01-01,1141.91,Metric Tonnes,531.55,Rs./Quintal,1,1,2114.32,1810.14,1431.2728571428572
Punjab,Vegetables,Potato,2026-01-02,1444.74,Metric Tonnes,630.12,Rs./Quintal,1,2,1141.91,1802.25,1335.8114285714287
Punjab,Vegetables,Potato,2026-01-03,937.52,Metric Tonnes,679.95,Rs./Quintal,1,3,1444.74,1050.15,1284.7385714285715
Punjab,Vegetables,Potato,2026-01-04,54.52,Metric Tonnes,714.1,Rs./Quintal,1,4,937.52,59.95,1268.6485714285716
Punjab,Vegetables,Potato,2026-01-05,2318.56,Metric Tonnes,617.09,Rs./Quintal,1,5,54.52,1609.32,1267.8728571428571
Punjab,Vegetables,Potato,2026-01-06,1694.83,Metric Tonnes,599.03,Rs./Quintal,1,6,2318.56,1572.78,1369.1928571428573
Punjab,Vegetables,Potato,2026-01-07,2115.39,Metric Tonnes,525.87,Rs./Quintal,1,7,1694.83,2114.32,1386.6285714285714
Punjab,Vegetables,Potato,2026-01-08,2149.64,Metric Tonnes,545.59,Rs./Quintal,1,8,2115.39,1141.91,1386.7814285714287
Punjab,Vegetables,Potato,2026-01-09,1808.61,Metric Tonnes,567.14,Rs./Quintal,1,9,2149.64,1444.74,1530.7428571428572
Punjab,Vegetables,Potato,2026-01-10,1154.25,Metric Tonnes,641.06,Rs./Quintal,1,10,1808.61,937.52,1582.7242857142853
Punjab,Vegetables,Potato,2026-01-11,45.64,Metric Tonnes,609.6,Rs./Quintal,1,11,1154.25,54.52,1613.685714285714
Punjab,Vegetables,Potato,2026-01-12,1639.7,Metric Tonnes,573.52,Rs./Quintal,1,12,45.64,2318.56,1612.4171428571428
Punjab,Vegetables,Potato,2026-01-13,1854.62,Metric Tonnes,567.56,Rs./Quintal,1,13,1639.7,1694.83,1515.4371428571428
Punjab,Vegetables,Potato,2026-01-14,1837.49,Metric Tonnes,623.32,Rs./Quintal,1,14,1854.62,2115.39,1538.2642857142857
Punjab,Vegetables,Potato,2026-01-15,1594.51,Metric Tonnes,580.08,Rs./Quintal,1,15,1837.49,2149.64,1498.5642857142855
Punjab,Vegetables,Potato,2026-01-16,1596.26,Metric Tonnes,539.46,Rs./Quintal,1,16,1594.51,1808.61,1419.26
Punjab,Vegetables,Potato,2026-01-17,611.78,Metric Tonnes,410.33,Rs./Quintal,1,17,1596.26,1154.25,1388.9242857142856
Punjab,Vegetables,Potato,2026-01-18,67.49,Metric Tonnes,581.51,Rs./Quintal,1,18,611.78,45.64,1311.4285714285713
Punjab,Vegetables,Potato,2026-01-19,1456.18,Metric Tonnes,396.83,Rs./Quintal,1,19,67.49,1639.7,1314.55
Punjab,Vegetables,Potato,2026-01-20,2075.19,Metric Tonnes,510.42,Rs./Quintal,1,20,1456.18,1854.62,1288.3328571428572
Punjab,Vegetables,Potato,2026-01-21,1824.46,Metric Tonnes,363.06,Rs./Quintal,1,21,2075.19,1837.49,1319.8428571428572
Punjab,Vegetables,Potato,2026-01-22,1327.04,Metric Tonnes,370.53,Rs./Quintal,1,22,1824.46,1594.51,1317.9814285714285
Punjab,Vegetables,Potato,2026-01-23,909.97,Metric Tonnes,396.47,Rs./Quintal,1,23,1327.04,1596.26,1279.7714285714285
Punjab,Vegetables,Potato,2026-01-24,732.67,Metric Tonnes,450.7,Rs./Quintal,1,24,909.97,611.78,1181.7299999999998
Punjab,Vegetables,Potato,2026-01-25,35.0,Metric Tonnes,547.43,Rs./Quintal,1,25,732.67,67.49,1199.0
Punjab,Vegetables,Potato,2026-01-26,1017.56,Metric Tonnes,424.84,Rs./Quintal,1,26,35.0,1456.18,1194.3585714285714
Punjab,Vegetables,Potato,2026-01-27,1169.38,Metric Tonnes,424.11,Rs./Quintal,1,27,1017.56,2075.19,1131.6985714285713
Punjab,Vegetables,Potato,2026-01-28,1188.54,Metric Tonnes,423.27,Rs./Quintal,1,28,1169.38,1824.46,1002.2971428571428
Punjab,Vegetables,Potato,2026-01-29,1301.81,Metric Tonnes,425.98,Rs./Quintal,1,29,1188.54,1327.04,911.4514285714286
Punjab,Vegetables,Potato,2026-01-30,1105.47,Metric Tonnes,439.92,Rs./Quintal,1,30,1301.81,909.97,907.8471428571429
Punjab,Vegetables,Potato,2026-01-31,587.08,Metric Tonnes,408.93,Rs./Quintal,1,31,1105.47,732.67,935.7757142857142
Punjab,Vegetables,Potato,2026-02-01,35.61,Metric Tonnes,652.82,Rs./Quintal,2,32,587.08,35.0,914.9771428571428
Punjab,Vegetables,Potato,2026-02-02,1401.56,Metric Tonnes,390.51,Rs./Quintal,2,33,35.61,1017.56,915.0642857142857
Punjab,Vegetables,Potato,2026-02-03,1385.92,Metric Tonnes,384.0,Rs./Quintal,2,34,1401.56,1169.38,969.9214285714286
Punjab,Vegetables,Potato,2026-02-04,1495.1,Metric Tonnes,441.86,Rs./Quintal,2,35,1385.92,1188.54,1000.8557142857143
Punjab,Vegetables,Potato,2026-02-05,1375.78,Metric Tonnes,435.82,Rs./Quintal,2,36,1495.1,1301.81,1044.65
Punjab,Vegetables,Potato,2026-02-06,1485.99,Metric Tonnes,480.43,Rs./Quintal,2,37,1375.78,1105.47,1055.2171428571428
