State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Punjab,Vegetables,Potato,2025-03-13,1355.28,Metric Tonnes,595.48,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-14,1158.26,Metric Tonnes,608.6,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-15,1006.67,Metric Tonnes,621.02,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-16,84.9,Metric Tonnes,676.91,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-17,1257.54,Metric Tonnes,623.29,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-18,1956.31,Metric Tonnes,616.84,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-19,1663.69,Metric Tonnes,578.83,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-20,1801.68,Metric Tonnes,616.4,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-21,1808.82,Metric Tonnes,587.22,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-22,1963.35,Metric Tonnes,526.77,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-23,132.62,Metric Tonnes,702.56,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-24,2266.51,Metric Tonnes,540.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-25,1988.73,Metric Tonnes,543.21,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-26,2028.86,Metric Tonnes,542.82,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-27,1919.06,Metric Tonnes,484.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-28,1921.42,Metric Tonnes,472.4,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-29,1178.19,Metric Tonnes,474.46,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-30,36.56,Metric Tonnes,595.27,Rs./Quintal
Punjab,Vegetables,Potato,2025-03-31,2914.59,Metric Tonnes,605.0,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-01,1834.18,Metric Tonnes,421.92,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-02,1688.67,Metric Tonnes,430.25,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-03,2013.41,Metric Tonnes,490.97,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-04,2251.81,Metric Tonnes,486.44,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-05,2174.69,Metric Tonnes,424.13,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-06,97.5,Metric Tonnes,648.77,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-07,2195.26,Metric Tonnes,432.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-08,4597.44,Metric Tonnes,369.01,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-09,1597.13,Metric Tonnes,423.95,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-10,3940.82,Metric Tonnes,289.55,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-11,1839.48,Metric Tonnes,451.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-12,1266.81,Metric Tonnes,493.18,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-13,87.05,Metric Tonnes,701.95,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-14,1873.2,Metric Tonnes,444.5,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-15,1831.51,Metric Tonnes,478.23,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-16,2653.94,Metric Tonnes,632.08,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-17,1510.22,Metric Tonnes,518.35,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-18,1564.33,Metric Tonnes,508.92,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-19,1400.52,Metric Tonnes,529.22,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-20,62.55,Metric Tonnes,707.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-21,1746.68,Metric Tonnes,512.8,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-22,1369.94,Metric Tonnes,536.33,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-23,1690.15,Metric Tonnes,576.69,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-24,1259.64,Metric Tonnes,576.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-25,1460.78,Metric Tonnes,539.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-26,1188.89,Metric Tonnes,552.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-27,100.63,Metric Tonnes,508.16,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-28,1198.46,Metric Tonnes,557.06,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-29,1345.78,Metric Tonnes,609.13,Rs./Quintal
Punjab,Vegetables,Potato,2025-04-30,1288.94,Metric Tonnes,589.56,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-01,1343.19,Metric Tonnes,592.84,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-02,1121.24,Metric Tonnes,631.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-03,756.15,Metric Tonnes,548.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-04,54.65,Metric Tonnes,707.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-05,1507.93,Metric Tonnes,665.92,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-06,1378.82,Metric Tonnes,606.3,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-07,1165.48,Metric Tonnes,573.03,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-08,1216.48,Metric Tonnes,642.19,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-09,1263.88,Metric Tonnes,569.63,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-10,1226.7,Metric Tonnes,663.99,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-11,57.65,Metric Tonnes,721.1,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-12,1608.95,Metric Tonnes,619.69,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-13,1370.87,Metric Tonnes,683.76,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-14,1123.61,Metric Tonnes,670.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-15,862.64,Metric Tonnes,771.97,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-16,1324.38,Metric Tonnes,692.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-17,938.19,Metric Tonnes,686.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-18,55.56,Metric Tonnes,726.93,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-19,1227.79,Metric Tonnes,652.87,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-20,1539.44,Metric Tonnes,620.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-21,1191.73,Metric Tonnes,682.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-22,1002.34,Metric Tonnes,673.16,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-23,943.56,Metric Tonnes,743.05,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-24,817.62,Metric Tonnes,655.97,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-25,78.13,Metric Tonnes,585.26,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-26,918.36,Metric Tonnes,680.31,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-27,660.37,Metric Tonnes,680.83,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-28,848.47,Metric Tonnes,650.57,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-29,919.16,Metric Tonnes,840.12,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-30,653.91,Metric Tonnes,633.1,Rs./Quintal
Punjab,Vegetables,Potato,2025-05-31,616.25,Metric Tonnes,679.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-01,50.7,Metric Tonnes,757.16,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-02,1067.43,Metric Tonnes,698.46,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-03,927.33,Metric Tonnes,648.36,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-04,872.48,Metric Tonnes,697.81,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-05,833.17,Metric Tonnes,690.53,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-06,664.16,Metric Tonnes,774.73,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-07,635.06,Metric Tonnes,826.34,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-08,89.8,Metric Tonnes,716.7,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-09,714.13,Metric Tonnes,772.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-10,603.75,Metric Tonnes,671.55,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-11,779.51,Metric Tonnes,711.0,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-12,777.39,Metric Tonnes,806.22,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-13,731.13,Metric Tonnes,765.49,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-14,431.08,Metric Tonnes,852.49,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-15,52.7,Metric Tonnes,806.64,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-16,887.34,Metric Tonnes,741.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-17,745.78,Metric Tonnes,830.39,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-18,774.22,Metric Tonnes,797.03,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-19,657.94,Metric Tonnes,808.03,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-20,737.66,Metric Tonnes,939.79,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-21,653.04,Metric Tonnes,893.15,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-22,87.95,Metric Tonnes,908.12,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-23,658.69,Metric Tonnes,833.99,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-24,673.44,Metric Tonnes,809.41,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-25,747.92,Metric Tonnes,796.95,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-26,558.64,Metric Tonnes,948.96,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-27,680.58,Metric Tonnes,906.72,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-28,377.23,Metric Tonnes,862.19,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-29,61.24,Metric Tonnes,1071.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-06-30,766.95,Metric Tonnes,872.81,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-01,586.2,Metric Tonnes,801.91,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-02,669.28,Metric Tonnes,877.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-03,589.84,Metric Tonnes,824.14,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-04,758.09,Metric Tonnes,891.58,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-05,553.83,Metric Tonnes,873.82,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-06,74.65,Metric Tonnes,1006.23,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-07,691.59,Metric Tonnes,893.24,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-08,552.31,Metric Tonnes,893.17,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-09,565.12,Metric Tonnes,998.18,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-10,689.16,Metric Tonnes,933.87,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-11,587.23,Metric Tonnes,944.01,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-12,779.9,Metric Tonnes,894.72,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-13,72.55,Metric Tonnes,1209.51,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-14,811.25,Metric Tonnes,902.12,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-15,717.38,Metric Tonnes,767.75,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-16,630.54,Metric Tonnes,871.36,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-17,760.24,Metric Tonnes,881.8,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-18,853.99,Metric Tonnes,890.62,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-19,597.25,Metric Tonnes,898.24,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-20,76.0,Metric Tonnes,1149.21,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-21,1055.73,Metric Tonnes,733.08,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-22,950.39,Metric Tonnes,820.16,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-23,673.47,Metric Tonnes,887.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-24,757.6,Metric Tonnes,927.22,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-25,1079.91,Metric Tonnes,826.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-26,734.52,Metric Tonnes,873.86,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-27,53.71,Metric Tonnes,1149.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-28,1054.15,Metric Tonnes,842.7,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-29,958.04,Metric Tonnes,875.77,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-30,783.84,Metric Tonnes,802.12,Rs./Quintal
Punjab,Vegetables,Potato,2025-07-31,1194.5,Metric Tonnes,906.74,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-01,703.29,Metric Tonnes,842.89,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-02,761.2,Metric Tonnes,816.91,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-03,49.23,Metric Tonnes,1279.42,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-04,934.02,Metric Tonnes,778.83,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-05,1032.34,Metric Tonnes,717.34,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-06,970.82,Metric Tonnes,795.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-07,699.79,Metric Tonnes,807.29,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-08,928.68,Metric Tonnes,766.2,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-09,777.12,Metric Tonnes,785.55,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-10,76.85,Metric Tonnes,1144.03,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-11,918.77,Metric Tonnes,724.73,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-12,1040.16,Metric Tonnes,788.05,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-13,789.79,Metric Tonnes,807.35,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-14,818.48,Metric Tonnes,813.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-15,771.51,Metric Tonnes,784.05,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-16,819.58,Metric Tonnes,818.28,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-17,141.56,Metric Tonnes,944.44,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-18,996.91,Metric Tonnes,737.9,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-19,880.44,Metric Tonnes,850.07,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-20,995.94,Metric Tonnes,762.97,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-21,879.49,Metric Tonnes,837.75,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-22,885.17,Metric Tonnes,756.77,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-23,740.79,Metric Tonnes,699.48,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-24,61.1,Metric Tonnes,1103.65,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-25,689.38,Metric Tonnes,717.92,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-26,668.48,Metric Tonnes,850.73,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-27,753.39,Metric Tonnes,801.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-28,902.6,Metric Tonnes,772.6,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-29,863.62,Metric Tonnes,777.97,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-30,771.13,Metric Tonnes,743.1,Rs./Quintal
Punjab,Vegetables,Potato,2025-08-31,47.9,Metric Tonnes,1161.9,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-01,1383.17,Metric Tonnes,671.86,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-02,944.43,Metric Tonnes,756.84,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-03,653.68,Metric Tonnes,879.74,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-04,908.89,Metric Tonnes,800.07,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-05,937.42,Metric Tonnes,796.86,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-06,783.42,Metric Tonnes,805.93,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-07,65.22,Metric Tonnes,1161.17,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-08,1031.71,Metric Tonnes,791.57,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-09,1058.33,Metric Tonnes,781.86,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-10,789.56,Metric Tonnes,859.16,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-11,649.49,Metric Tonnes,808.9,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-12,850.17,Metric Tonnes,795.21,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-13,684.08,Metric Tonnes,825.08,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-14,39.4,Metric Tonnes,934.26,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-15,681.03,Metric Tonnes,761.79,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-16,741.24,Metric Tonnes,755.43,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-17,850.1,Metric Tonnes,693.34,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-18,791.07,Metric Tonnes,802.8,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-19,649.86,Metric Tonnes,843.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-20,319.71,Metric Tonnes,859.06,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-21,142.69,Metric Tonnes,1042.34,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-22,864.76,Metric Tonnes,707.84,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-23,831.72,Metric Tonnes,806.48,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-24,909.21,Metric Tonnes,777.6,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-25,957.88,Metric Tonnes,825.56,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-26,887.6,Metric Tonnes,801.18,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-27,735.07,Metric Tonnes,831.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-28,100.99,Metric Tonnes,1088.61,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-29,870.2,Metric Tonnes,831.56,Rs./Quintal
Punjab,Vegetables,Potato,2025-09-30,980.68,Metric Tonnes,811.81,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-01,981.1,Metric Tonnes,791.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-02,909.78,Metric Tonnes,796.61,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-03,1314.95,Metric Tonnes,856.68,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-04,695.92,Metric Tonnes,829.36,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-05,51.53,Metric Tonnes,867.79,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-06,919.84,Metric Tonnes,740.19,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-07,562.99,Metric Tonnes,795.81,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-08,818.22,Metric Tonnes,820.42,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-09,753.33,Metric Tonnes,790.63,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-10,569.86,Metric Tonnes,836.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-11,802.02,Metric Tonnes,768.5,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-12,65.4,Metric Tonnes,1094.82,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-13,951.27,Metric Tonnes,773.53,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-14,1101.79,Metric Tonnes,780.24,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-15,718.03,Metric Tonnes,814.6,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-16,865.52,Metric Tonnes,770.79,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-17,2322.07,Metric Tonnes,698.75,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-18,1560.89,Metric Tonnes,677.7,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-19,56.51,Metric Tonnes,1012.41,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-20,2781.76,Metric Tonnes,627.78,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-21,657.91,Metric Tonnes,738.33,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-22,667.25,Metric Tonnes,1033.76,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-23,708.56,Metric Tonnes,911.55,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-24,831.59,Metric Tonnes,822.42,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-25,785.33,Metric Tonnes,818.76,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-26,37.9,Metric Tonnes,948.35,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-27,1037.15,Metric Tonnes,789.43,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-28,1058.77,Metric Tonnes,776.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-29,753.78,Metric Tonnes,852.44,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-30,855.77,Metric Tonnes,755.2,Rs./Quintal
Punjab,Vegetables,Potato,2025-10-31,938.6,Metric Tonnes,908.38,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-01,791.14,Metric Tonnes,883.23,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-02,37.86,Metric Tonnes,1016.98,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-03,882.57,Metric Tonnes,833.99,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-04,519.24,Metric Tonnes,926.55,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-05,539.04,Metric Tonnes,1009.41,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-06,666.68,Metric Tonnes,793.82,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-07,2162.98,Metric Tonnes,682.28,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-08,290.66,Metric Tonnes,763.02,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-09,20.34,Metric Tonnes,1007.37,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-10,1132.96,Metric Tonnes,816.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-11,1173.35,Metric Tonnes,923.15,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-12,724.95,Metric Tonnes,916.27,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-13,801.53,Metric Tonnes,831.2,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-14,1107.44,Metric Tonnes,968.45,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-15,521.68,Metric Tonnes,747.01,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-16,46.34,Metric Tonnes,1147.48,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-17,2463.03,Metric Tonnes,748.46,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-18,1525.72,Metric Tonnes,681.46,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-19,1864.67,Metric Tonnes,970.27,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-20,1377.16,Metric Tonnes,676.73,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-21,1377.72,Metric Tonnes,708.59,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-22,1292.15,Metric Tonnes,580.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-23,83.07,Metric Tonnes,1229.08,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-24,1701.23,Metric Tonnes,615.89,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-25,2229.36,Metric Tonnes,586.77,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-26,1575.01,Metric Tonnes,711.08,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-27,745.69,Metric Tonnes,813.99,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-28,1831.69,Metric Tonnes,577.01,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-29,1164.91,Metric Tonnes,517.69,Rs./Quintal
Punjab,Vegetables,Potato,2025-11-30,46.57,Metric Tonnes,1178.63,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-01,1859.58,Metric Tonnes,539.27,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-02,3255.93,Metric Tonnes,591.9,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-03,2149.72,Metric Tonnes,535.5,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-04,2422.97,Metric Tonnes,653.48,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-05,2884.05,Metric Tonnes,781.5,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-06,1909.11,Metric Tonnes,738.51,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-07,426.74,Metric Tonnes,1461.42,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-08,2456.19,Metric Tonnes,655.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-09,3137.95,Metric Tonnes,625.17,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-10,2778.78,Metric Tonnes,631.52,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-11,1824.57,Metric Tonnes,474.72,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-12,2106.68,Metric Tonnes,670.39,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-13,1197.93,Metric Tonnes,437.11,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-14,419.3,Metric Tonnes,1378.88,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-15,2238.79,Metric Tonnes,646.31,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-16,2879.96,Metric Tonnes,590.5,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-17,2181.05,Metric Tonnes,591.39,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-18,1973.23,Metric Tonnes,575.32,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-19,1889.47,Metric Tonnes,606.15,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-20,1318.08,Metric Tonnes,602.78,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-21,55.11,Metric Tonnes,802.92,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-22,3490.33,Metric Tonnes,607.52,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-23,2021.49,Metric Tonnes,570.13,Rs./Quintal
Punjab,Vegetables,Potato,2025-12-24,1885.47,Metric Tonnes,555.08,Rs./Quintal
